"datetime","thermocline_depth","temperature_epi","temperature_hypo","temperature_total","volume_total","volume_epi","volume_hypo","td_area","area_surface","upper_meta","lower_meta","max.d","year","day_of_year","wind","airtemp"
1979-04-01 18:00:00,NA,NA,NA,3.11722407853948,1231765.21054285,NA,NA,NA,331366.309034537,NA,NA,11.2776,1979,91,5.78660529028459,0.76542180379234
1979-04-02 18:00:00,NA,NA,NA,3.21073787355707,1231765.21054285,NA,NA,NA,331366.309034537,NA,NA,11.2776,1979,92,3.30952408140639,-1.35457967122394
1979-04-03 18:00:00,NA,NA,NA,3.38235736118058,1231765.21054285,NA,NA,NA,331366.309034537,NA,NA,11.2776,1979,93,3.66794539370889,-0.275831604003884
1979-04-04 18:00:00,NA,NA,NA,3.54989565890273,1231765.21054285,NA,NA,NA,331366.309034537,NA,NA,11.2776,1979,94,7.99797876603009,-2.15874837239581
1979-04-05 18:00:00,NA,NA,NA,3.7310765629171,1231765.21054285,NA,NA,NA,331366.309034537,NA,NA,11.2776,1979,95,6.70169988264657,-8.63083114624021
1979-04-06 18:00:00,NA,NA,NA,4.04974829159293,1231765.21054285,NA,NA,NA,331366.309034537,NA,NA,11.2776,1979,96,6.23627963033119,-1.41291147867836
1979-04-07 18:00:00,NA,NA,NA,4.11499184502696,1231765.21054285,NA,NA,NA,331366.309034537,NA,NA,11.2776,1979,97,4.72257687966539,1.18249791463218
1979-04-08 18:00:00,NA,NA,NA,3.97374846396858,1231765.21054285,NA,NA,NA,331366.309034537,NA,NA,11.2776,1979,98,4.01695877863243,-0.130412801106748
1979-04-09 18:00:00,NA,NA,NA,4.08668179094488,1231765.21054285,NA,NA,NA,331366.309034537,NA,NA,11.2776,1979,99,4.32271051227592,1.72416966756187
1979-04-10 18:00:00,NA,NA,NA,4.35805455844126,1231765.21054285,NA,NA,NA,331366.309034537,NA,NA,11.2776,1979,100,7.41182946117622,1.98250732421877
1979-04-11 18:00:00,NA,NA,NA,4.43025999941282,1231765.21054285,NA,NA,NA,331366.309034537,NA,NA,11.2776,1979,101,8.19330594237118,5.87833938598635
1979-04-12 18:00:00,NA,NA,NA,4.83949664097015,1231765.21054285,NA,NA,NA,331366.309034537,NA,NA,11.2776,1979,102,6.25235827247122,4.09041875203453
1979-04-13 18:00:00,NA,NA,NA,5.2851626621797,1231765.21054285,NA,NA,NA,331366.309034537,NA,NA,11.2776,1979,103,5.72853535232271,3.54583511352541
1979-04-14 18:00:00,NA,NA,NA,5.25009569919363,1231765.21054285,NA,NA,NA,331366.309034537,NA,NA,11.2776,1979,104,4.54692142469171,5.53167368570966
1979-04-15 18:00:00,NA,NA,NA,5.49562279393284,1231765.21054285,NA,NA,NA,331366.309034537,NA,NA,11.2776,1979,105,2.55900736827241,5.77250823974612
1979-04-16 18:00:00,NA,NA,NA,5.93286428483424,1231765.21054285,NA,NA,NA,331366.309034537,NA,NA,11.2776,1979,106,3.85940165706828,8.32166697184247
1979-04-17 18:00:00,3.25595606280729,7.00207326740697,5.89754820942377,6.23370800967953,1231765.21054285,767862.236734106,463902.973808742,173419.73869018,331366.309034537,1.29521659580701,1.29521659580701,11.2776,1979,107,6.50765083799021,10.1150032043457
1979-04-18 18:00:00,6.33571049456157,7.44555496469112,5.8334984437419,6.74466082514798,1231765.21054285,1138193.56482706,93571.6457157913,60907.6159834428,331366.309034537,5.83769573229639,5.83769573229639,11.2776,1979,108,6.47235578803833,10.9312581380209
1979-04-19 18:00:00,6.51288586364107,8.10479203641618,5.92514710181662,7.25188749679027,1231765.21054285,1148249.64610773,83515.5644351169,53955.0953534544,331366.309034537,5.82997859170972,5.82997859170972,11.2776,1979,109,4.97453266026167,10.6683403015137
1979-04-20 18:00:00,5.6021736064252,8.78737143874342,6.27325920732076,7.58496993675867,1231765.21054285,1080521.21031856,151244.000224292,91331.9518095883,331366.309034537,3.62837104647622,3.62837104647622,11.2776,1979,110,3.46626378221101,8.91500371297203
1979-04-21 18:00:00,3.33075571422867,9.97107711843262,6.95862872399332,7.87546084404006,1231765.21054285,780751.62603426,451013.584508588,171217.944914617,331366.309034537,0.51016204923185,1.24738178720174,11.2776,1979,111,3.02668461979955,9.25334320068362
1979-04-22 18:00:00,3.64810795619003,10.0997765228129,6.86108427761797,7.98758592812056,1231765.21054285,833591.443959412,398173.766583435,161779.547458412,331366.309034537,1.13361268038383,1.72198937101314,11.2776,1979,112,3.81363805675873,13.3508354187012
1979-04-23 18:00:00,3.53213595214845,10.5869158001302,6.8921610221461,8.17729311883621,1231765.21054285,814629.391030093,417135.819512754,165231.321863468,331366.309034537,1.14611670574156,2.36994199378897,11.2776,1979,113,4.77771571978043,15.2120897928874
1979-04-24 18:00:00,2.78612999601455,12.5638223210219,7.20033276905123,8.59950395652183,1231765.21054285,683071.673216855,548693.537325993,187743.33505403,331366.309034537,0.605704116466932,2.70575460928029,11.2776,1979,114,4.76159851798847,13.1037612915039
1979-04-25 18:00:00,2.8272263748778,13.1741421731282,7.25260190360377,8.79735153913188,1231765.21054285,690760.794600363,541004.415942484,186456.124664517,331366.309034537,0.9027810167582,2.85895964462352,11.2776,1979,115,4.48456767247189,6.8220891316732
1979-04-26 18:00:00,2.98531937531058,13.1142518648925,7.30573655151753,8.82100141587622,1231765.21054285,719846.784369772,511918.426173076,181504.375671171,331366.309034537,0.952359655154903,3.02639831486732,11.2776,1979,116,5.95510967147422,6.22708536783856
1979-04-27 18:00:00,3.67175485874305,11.6657200991588,7.0986814856046,8.6872166555365,1231765.21054285,837408.937532116,394356.273010731,161108.221597489,331366.309034537,1.63520248676515,3.22042589513145,11.2776,1979,117,3.029505570067,4.96750411987307
