"datetime","thermocline_depth","temperature_epi","temperature_hypo","temperature_total","volume_total","volume_epi","volume_hypo","td_area","area_surface","upper_meta","lower_meta","max.d","year","day_of_year","wind","airtemp"
1979-04-01 18:00:00,NA,NA,NA,3.11383023507592,80622.7644277001,NA,NA,NA,53748.5096184667,NA,NA,3,1979,91,5.23725079539555,1.01792043050132
1979-04-02 18:00:00,NA,NA,NA,4.24609049300965,80622.7644277001,NA,NA,NA,53748.5096184667,NA,NA,3,1979,92,3.15101342536765,-2.22375081380206
1979-04-03 18:00:00,NA,NA,NA,4.0514832679716,80622.7644277001,NA,NA,NA,53748.5096184667,NA,NA,3,1979,93,3.45363807876835,-1.03416163126625
1979-04-04 18:00:00,NA,NA,NA,4.30112052464671,80622.7644277001,NA,NA,NA,53748.5096184667,NA,NA,3,1979,94,8.12815219701733,-2.53291422526039
1979-04-05 18:00:00,NA,NA,NA,4.25222529564357,80622.7644277001,NA,NA,NA,53748.5096184667,NA,NA,3,1979,95,6.89634296514165,-9.13541386922198
1979-04-06 18:00:00,NA,NA,NA,4.64725005253045,80622.7644277001,NA,NA,NA,53748.5096184667,NA,NA,3,1979,96,5.89552720604519,-2.00957972208657
1979-04-07 18:00:00,NA,NA,NA,4.59299099056447,80622.7644277001,NA,NA,NA,53748.5096184667,NA,NA,3,1979,97,4.39920983146262,1.20291671752932
1979-04-08 18:00:00,NA,NA,NA,3.98418974219935,80622.7644277001,NA,NA,NA,53748.5096184667,NA,NA,3,1979,98,3.77102541002794,-0.48916091918943
1979-04-09 18:00:00,NA,NA,NA,4.15219001346684,80622.7644277001,NA,NA,NA,53748.5096184667,NA,NA,3,1979,99,4.05190050579145,0.692505137125674
1979-04-10 18:00:00,NA,NA,NA,4.50218081676553,80622.7644277001,NA,NA,NA,53748.5096184667,NA,NA,3,1979,100,7.31201716457191,1.98500340779625
1979-04-11 18:00:00,NA,NA,NA,4.44038729944236,80622.7644277001,NA,NA,NA,53748.5096184667,NA,NA,3,1979,101,8.09069497658388,6.33584111531578
1979-04-12 18:00:00,NA,NA,NA,5.26818393205628,80622.7644277001,NA,NA,NA,53748.5096184667,NA,NA,3,1979,102,5.84983131418988,4.28834177652997
1979-04-13 18:00:00,NA,NA,NA,5.86509508676695,80622.7644277001,NA,NA,NA,53748.5096184667,NA,NA,3,1979,103,5.63227219110717,2.80208867390953
1979-04-14 18:00:00,NA,NA,NA,5.4919443896465,80622.7644277001,NA,NA,NA,53748.5096184667,NA,NA,3,1979,104,4.54957190032742,4.88917312622073
1979-04-15 18:00:00,NA,NA,NA,6.02639069438917,80622.7644277001,NA,NA,NA,53748.5096184667,NA,NA,3,1979,105,2.24624432435145,5.58584111531578
