"datetime","thermocline_depth","temperature_epi","temperature_hypo","temperature_total","volume_total","volume_epi","volume_hypo","td_area","area_surface","upper_meta","lower_meta","max.d","year","day_of_year","wind","airtemp"
1979-04-01 18:00:00,NA,NA,NA,3.27152339043166,3964441.59287664,NA,NA,NA,662845.458655553,NA,NA,15.24,1979,91,5.5458204029099,1.20458628336591
1979-04-02 18:00:00,NA,NA,NA,3.4023349998352,3964441.59287664,NA,NA,NA,662845.458655553,NA,NA,15.24,1979,92,3.19369780108305,-1.44124704996743
1979-04-03 18:00:00,NA,NA,NA,3.51667943991751,3964441.59287664,NA,NA,NA,662845.458655553,NA,NA,15.24,1979,93,3.53947606608323,-0.413331095377581
1979-04-04 18:00:00,NA,NA,NA,3.65992822391656,3964441.59287664,NA,NA,NA,662845.458655553,NA,NA,15.24,1979,94,7.96634117296287,-2.25333251953123
1979-04-05 18:00:00,NA,NA,NA,3.82299813829738,3964441.59287664,NA,NA,NA,662845.458655553,NA,NA,15.24,1979,95,6.61942875568536,-8.55833409627276
1979-04-06 18:00:00,NA,NA,NA,4.03010929332198,3964441.59287664,NA,NA,NA,662845.458655553,NA,NA,15.24,1979,96,6.03240812527283,-1.4299975077311
1979-04-07 18:00:00,NA,NA,NA,3.72114579558271,3964441.59287664,NA,NA,NA,662845.458655553,NA,NA,15.24,1979,97,4.53933088241657,1.39583358764651
1979-04-08 18:00:00,NA,NA,NA,3.74598191312029,3964441.59287664,NA,NA,NA,662845.458655553,NA,NA,15.24,1979,98,3.88868409395074,-0.112910970052061
1979-04-09 18:00:00,NA,NA,NA,3.89934920119277,3964441.59287664,NA,NA,NA,662845.458655553,NA,NA,15.24,1979,99,4.15049979442629,1.51583633422854
1979-04-10 18:00:00,NA,NA,NA,4.13435267617225,3964441.59287664,NA,NA,NA,662845.458655553,NA,NA,15.24,1979,100,7.33410700584997,2.29375483194989
1979-04-11 18:00:00,NA,NA,NA,4.31572687980946,3964441.59287664,NA,NA,NA,662845.458655553,NA,NA,15.24,1979,101,8.07796799146149,6.33458735148114
1979-04-12 18:00:00,NA,NA,NA,4.66886641801303,3964441.59287664,NA,NA,NA,662845.458655553,NA,NA,15.24,1979,102,6.0969791455396,4.37958297729494
1979-04-13 18:00:00,NA,NA,NA,5.08513702672182,3964441.59287664,NA,NA,NA,662845.458655553,NA,NA,15.24,1979,103,5.62221488681169,3.34083709716799
1979-04-14 18:00:00,NA,NA,NA,5.1122690892147,3964441.59287664,NA,NA,NA,662845.458655553,NA,NA,15.24,1979,104,4.43119767140374,5.44125773111981
1979-04-15 18:00:00,NA,NA,NA,5.29212258216806,3964441.59287664,NA,NA,NA,662845.458655553,NA,NA,15.24,1979,105,2.38190002715709,5.85292205810549
1979-04-16 18:00:00,NA,NA,NA,5.7607821555783,3964441.59287664,NA,NA,NA,662845.458655553,NA,NA,15.24,1979,106,3.7791684118257,8.28250401814781
1979-04-17 18:00:00,NA,NA,NA,6.0742730413625,3964441.59287664,NA,NA,NA,662845.458655553,NA,NA,15.24,1979,107,6.27147071585519,10.143337504069
1979-04-18 18:00:00,NA,NA,NA,6.73749377403017,3964441.59287664,NA,NA,NA,662845.458655553,NA,NA,15.24,1979,108,6.2269104891653,11.2245930989584
1979-04-19 18:00:00,NA,NA,NA,7.29124483561931,3964441.59287664,NA,NA,NA,662845.458655553,NA,NA,15.24,1979,109,4.77116394573721,10.6095901489258
1979-04-20 18:00:00,NA,NA,NA,7.78722201788468,3964441.59287664,NA,NA,NA,662845.458655553,NA,NA,15.24,1979,110,3.35494430512402,8.98375600179039
1979-04-21 18:00:00,5.39299164091815,8.57049325561921,7.76822229054132,8.05289908460121,3964441.59287664,2725598.06171572,1238843.53116092,379652.756440834,662845.458655553,2.40327998119459,2.40327998119459,15.24,1979,111,2.92130765904749,9.43042526245119
1979-04-22 18:00:00,3.88080273625564,9.30602693714564,7.8166888801639,8.20103418519145,3964441.59287664,2096504.49293377,1867937.09994286,448978.530063273,662845.458655553,1.96532763363676,1.96532763363676,15.24,1979,112,3.67850676356881,13.797920481364
1979-04-23 18:00:00,2.42900609060922,10.8650050672526,7.92241939747227,8.39702998937232,3964441.59287664,1400480.41813817,2563961.17473847,513263.10054137,662845.458655553,2.00526993415707,2.48305037577567,15.24,1979,113,4.56357550519378,15.8908363342285
1979-04-24 18:00:00,2.61752983238833,12.2072099770619,7.91096033909417,8.74249252708793,3964441.59287664,1496357.80747916,2468083.78539748,503845.49953434,662845.458655553,1.03231493107028,2.76557918097106,15.24,1979,114,4.56337173121716,13.1600115458171
