"datetime","thermocline_depth","temperature_epi","temperature_hypo","temperature_total","volume_total","volume_epi","volume_hypo","td_area","area_surface","upper_meta","lower_meta","max.d","year","day_of_year","wind","airtemp"
1979-04-01 18:00:00,NA,NA,NA,3.7594113282609,8959251.57600001,NA,NA,NA,9511990,NA,NA,4.8768,1979,91,5.17086067723091,-3.74541447957355
1979-04-02 18:00:00,NA,NA,NA,4.22993872794386,8959251.57600001,NA,NA,NA,9511990,NA,NA,4.8768,1979,92,4.04065018868969,-3.71249872843422
1979-04-03 18:00:00,NA,NA,NA,4.17639710815966,8959251.57600001,NA,NA,NA,9511990,NA,NA,4.8768,1979,93,3.76288665494018,-4.21333287556964
1979-04-04 18:00:00,NA,NA,NA,4.41881620857518,8959251.57600001,NA,NA,NA,9511990,NA,NA,4.8768,1979,94,6.55062257408488,-1.32666753133136
1979-04-05 18:00:00,NA,NA,NA,2.98373150503574,8959251.57600001,NA,NA,NA,9511990,NA,NA,4.8768,1979,95,10.1027982257942,-10.4733311971028
1979-04-06 18:00:00,NA,NA,NA,2.51820514941572,8959251.57600001,NA,NA,NA,9511990,NA,NA,4.8768,1979,96,4.59913928849836,-8.53291295369464
1979-04-07 18:00:00,NA,NA,NA,2.6374590924298,8959251.57600001,NA,NA,NA,9511990,NA,NA,4.8768,1979,97,5.75197714139574,-3.80250269571938
1979-04-08 18:00:00,NA,NA,NA,3.07525139644826,8959251.57600001,NA,NA,NA,9511990,NA,NA,4.8768,1979,98,5.06641938154345,-3.83082936604815
1979-04-09 18:00:00,NA,NA,NA,3.77181092212127,8959251.57600001,NA,NA,NA,9511990,NA,NA,4.8768,1979,99,2.83940744302606,-5.03499577840167
1979-04-10 18:00:00,NA,NA,NA,4.03935754262958,8959251.57600001,NA,NA,NA,9511990,NA,NA,4.8768,1979,100,6.98184306136696,-4.07499287923175
1979-04-11 18:00:00,NA,NA,NA,2.84194444407266,8959251.57600001,NA,NA,NA,9511990,NA,NA,4.8768,1979,101,9.23155757197383,0.300007120768252
1979-04-12 18:00:00,NA,NA,NA,2.82010464111783,8959251.57600001,NA,NA,NA,9511990,NA,NA,4.8768,1979,102,6.26003992310324,2.32666931152346
1979-04-13 18:00:00,NA,NA,NA,4.11035095080511,8959251.57600001,NA,NA,NA,9511990,NA,NA,4.8768,1979,103,5.17908233109476,1.31167119344078
