"datetime","thermocline_depth","temperature_epi","temperature_hypo","temperature_total","volume_total","volume_epi","volume_hypo","td_area","area_surface","upper_meta","lower_meta","max.d","year","day_of_year","wind","airtemp"
1979-04-01 18:00:00,NA,NA,NA,3.2977929629683,9904983.18720001,NA,NA,NA,1104710,NA,NA,17.0688,1979,91,4.90736149993889,-2.52666447957355
1979-04-02 18:00:00,NA,NA,NA,3.48456028568909,9904983.18720001,NA,NA,NA,1104710,NA,NA,17.0688,1979,92,3.7057051815978,-5.31207885742185
1979-04-03 18:00:00,NA,NA,NA,3.59348596505705,9904983.18720001,NA,NA,NA,1104710,NA,NA,17.0688,1979,93,3.56157655498608,-3.05375010172524
1979-04-04 18:00:00,NA,NA,NA,3.72764053837654,9904983.18720001,NA,NA,NA,1104710,NA,NA,17.0688,1979,94,7.50025026798704,-3.65624720255532
1979-04-05 18:00:00,NA,NA,NA,3.80456704834598,9904983.18720001,NA,NA,NA,1104710,NA,NA,17.0688,1979,95,8.5751112436436,-10.4833307902018
1979-04-06 18:00:00,NA,NA,NA,3.91908242239623,9904983.18720001,NA,NA,NA,1104710,NA,NA,17.0688,1979,96,5.21828172435476,-5.5179135640462
1979-04-07 18:00:00,NA,NA,NA,4.02563586094108,9904983.18720001,NA,NA,NA,1104710,NA,NA,17.0688,1979,97,5.16696333358387,-2.53624954223631
1979-04-08 18:00:00,NA,NA,NA,3.9826771965082,9904983.18720001,NA,NA,NA,1104710,NA,NA,17.0688,1979,98,4.05150240692612,-3.09666290283201
1979-04-09 18:00:00,NA,NA,NA,4.05527425656632,9904983.18720001,NA,NA,NA,1104710,NA,NA,17.0688,1979,99,3.03646300718468,-2.53207753499347
1979-04-10 18:00:00,NA,NA,NA,4.14053755336557,9904983.18720001,NA,NA,NA,1104710,NA,NA,17.0688,1979,100,6.24112603676014,-2.11082814534503
1979-04-11 18:00:00,NA,NA,NA,4.10327431324679,9904983.18720001,NA,NA,NA,1104710,NA,NA,17.0688,1979,101,7.93022821968304,1.70667037963869
1979-04-12 18:00:00,NA,NA,NA,4.09808164671283,9904983.18720001,NA,NA,NA,1104710,NA,NA,17.0688,1979,102,5.09768357553469,2.68167012532554
1979-04-13 18:00:00,NA,NA,NA,4.22424235285015,9904983.18720001,NA,NA,NA,1104710,NA,NA,17.0688,1979,103,5.24547995308891,1.67708613077802
1979-04-14 18:00:00,NA,NA,NA,4.23788860538516,9904983.18720001,NA,NA,NA,1104710,NA,NA,17.0688,1979,104,5.67667928484177,2.20542805989586
1979-04-15 18:00:00,NA,NA,NA,4.35781530787001,9904983.18720001,NA,NA,NA,1104710,NA,NA,17.0688,1979,105,3.57048280390422,1.12709197998049
1979-04-16 18:00:00,NA,NA,NA,4.55092928830834,9904983.18720001,NA,NA,NA,1104710,NA,NA,17.0688,1979,106,3.25277247520743,3.59041875203453
1979-04-17 18:00:00,NA,NA,NA,4.77016871617323,9904983.18720001,NA,NA,NA,1104710,NA,NA,17.0688,1979,107,5.11301642066318,5.27875289916994
1979-04-18 18:00:00,NA,NA,NA,5.06671333061717,9904983.18720001,NA,NA,NA,1104710,NA,NA,17.0688,1979,108,5.99027085027564,9.03583933512372
1979-04-19 18:00:00,NA,NA,NA,5.46594355674219,9904983.18720001,NA,NA,NA,1104710,NA,NA,17.0688,1979,109,4.88386697555477,8.94125773111981
1979-04-20 18:00:00,NA,NA,NA,5.85469309674723,9904983.18720001,NA,NA,NA,1104710,NA,NA,17.0688,1979,110,3.93481018712329,6.50083948771161
1979-04-21 18:00:00,NA,NA,NA,6.11754933802125,9904983.18720001,NA,NA,NA,1104710,NA,NA,17.0688,1979,111,3.94291027856726,11.148344930013
1979-04-22 18:00:00,NA,NA,NA,6.55419869254512,9904983.18720001,NA,NA,NA,1104710,NA,NA,17.0688,1979,112,4.44567857108446,12.3062543233236
1979-04-23 18:00:00,10.3837753223619,7.13433457450125,6.66917668945073,6.94827142048104,9904983.18720001,7922551.08355357,1982432.10364644,479941.111894051,1104710,15.8473094187791,15.8473094187791,17.0688,1979,113,4.69509928119296,14.8075055440267
1979-04-24 18:00:00,6.52646046115532,8.04558449792792,6.80302988793938,7.3000517319348,9904983.18720001,5691803.85907095,4213179.32812906,676947.721114053,1104710,3.44911713111798,3.44911713111798,17.0688,1979,114,4.73129192138692,13.5195976257324
1979-04-25 18:00:00,5.03419775758365,9.19527326913854,6.89519007446425,7.61807336421903,9904983.18720001,4627360.64212608,5277622.54507393,764475.91247149,1104710,3.14174284258949,3.82445433029071,17.0688,1979,115,5.82114759511877,6.92625834147138
1979-04-26 18:00:00,4.53771865994575,9.82971631468316,6.96545578117565,7.78381593360637,9904983.18720001,4241362.31109966,5663620.87610034,785800.381601469,1104710,2.69160361054854,3.83878532364052,17.0688,1979,116,3.91120950886509,5.39625701904299
1979-04-27 18:00:00,5.38253903341913,9.50748435881184,6.98666825129862,7.77892474223134,9904983.18720001,4889254.45114731,5015728.7360527,739186.312988795,1104710,3.1192684568777,3.91805294950122,17.0688,1979,117,1.9501512433568,4.48042068481448
1979-04-28 18:00:00,5.26630126222429,9.46274888516959,7.01652796254854,7.78534025251515,9904983.18720001,4802842.62391835,5102140.56328165,747625.182804691,1104710,3.27142849410837,3.87850155394805,17.0688,1979,118,3.89258473502694,5.0329299926758
1979-04-29 19:00:00,5.12537842557098,9.53049770263838,7.0535406023708,7.83201283388347,9904983.18720001,4696764.2711267,5208218.91607331,757856.189992627,1104710,3.55832932577276,4.09250444857781,17.0688,1979,119,4.39490058479931,4.15417633056643
1979-04-30 19:00:00,5.15082032506045,9.60825386386509,7.10416295686681,7.89116295620913,9904983.18720001,4716022.07548266,5188961.11171735,756009.106420275,1104710,4.00346372112749,4.42175735226096,17.0688,1979,120,4.07855165665883,7.05374933878583
1979-05-01 19:00:00,6.30549422462153,9.42547368540673,7.08296673084135,7.95304074253706,9904983.18720001,5541629.10443803,4363354.08276197,682307.49351646,1104710,4.05058434893551,4.52221589989227,17.0688,1979,121,3.37808973847499,7.37542495727541
1979-05-02 19:00:00,6.2701842202823,9.57845691430802,7.11542672645462,8.03026651051445,9904983.18720001,5517521.7026911,4387461.48450891,683163.975437657,1104710,4.09107931858383,4.53679806741079,17.0688,1979,122,6.49403456017126,5.09750645955406
1979-05-03 19:00:00,6.07054636447575,9.68542019009026,7.15983047880939,8.09790665728514,9904983.18720001,5380637.28459089,4524345.90260912,689236.935609247,1104710,4.31107303904198,4.54066688419648,17.0688,1979,123,4.44151404571537,3.38917566935224
1979-05-04 19:00:00,7.15936598188211,9.33154073560524,7.13545860621186,8.07663666166616,9904983.18720001,6115389.68941593,3789593.49778408,661595.920782317,1104710,5.06639542718912,5.38810614619117,17.0688,1979,124,4.27853632613174,4.41625239054364
1979-05-05 19:00:00,7.79385300641246,9.06621084893877,7.12897265107986,8.01456725581536,9904983.18720001,6524737.63520241,3380245.55199759,623042.204568588,1104710,5.3046231666587,5.3046231666587,17.0688,1979,125,5.75902278213216,2.02375437418622
1979-05-06 19:00:00,8.80612869159085,8.70557647494465,7.08907236428802,7.92041733548286,9904983.18720001,7118652.87812824,2786330.30907176,552788.952533941,1104710,6.28227542938558,6.28227542938558,17.0688,1979,126,5.14748040846034,9.61750818888349
1979-05-07 19:00:00,8.70312362436463,8.74929467061608,7.12283096297063,7.95929801261686,9904983.18720001,7061391.59826897,2843591.58893104,559025.86204245,1104710,6.78764238910249,6.78764238910249,17.0688,1979,127,3.36284613320648,11.0491729736328
