"datetime","thermocline_depth","temperature_epi","temperature_hypo","temperature_total","volume_total","volume_epi","volume_hypo","td_area","area_surface","upper_meta","lower_meta","max.d","year","day_of_year","wind","airtemp"
1979-04-01 18:00:00,NA,NA,NA,2.83183960522521,292076.286164063,NA,NA,NA,258846.10557632,NA,NA,3.6576,1979,91,5.71259094046138,1.29875462849937
1979-04-02 18:00:00,NA,NA,NA,3.93622307200188,292076.286164063,NA,NA,NA,258846.10557632,NA,NA,3.6576,1979,92,3.26035145125263,-0.964581553141253
1979-04-03 18:00:00,NA,NA,NA,4.05239895649264,292076.286164063,NA,NA,NA,258846.10557632,NA,NA,3.6576,1979,93,3.64787252812138,0.239169057210309
1979-04-04 18:00:00,NA,NA,NA,4.19323090883625,292076.286164063,NA,NA,NA,258846.10557632,NA,NA,3.6576,1979,94,8.05161004319182,-1.98625030517576
1979-04-05 18:00:00,NA,NA,NA,4.25869182896261,292076.286164063,NA,NA,NA,258846.10557632,NA,NA,3.6576,1979,95,6.90240794517245,-8.11041615804034
1979-04-06 18:00:00,NA,NA,NA,4.60914331244158,292076.286164063,NA,NA,NA,258846.10557632,NA,NA,3.6576,1979,96,6.23900987507808,-1.19582850138344
1979-04-07 18:00:00,NA,NA,NA,2.45190691787111,292076.286164063,NA,NA,NA,258846.10557632,NA,NA,3.6576,1979,97,4.71848713717216,1.30250320434573
1979-04-08 18:00:00,NA,NA,NA,2.40670708274777,292076.286164063,NA,NA,NA,258846.10557632,NA,NA,3.6576,1979,98,3.99964406084974,-0.135827128092425
1979-04-09 18:00:00,NA,NA,NA,2.97115276865839,292076.286164063,NA,NA,NA,258846.10557632,NA,NA,3.6576,1979,99,4.28824987266638,1.84375406901044
1979-04-10 18:00:00,NA,NA,NA,3.86386369150821,292076.286164063,NA,NA,NA,258846.10557632,NA,NA,3.6576,1979,100,7.36777371440065,2.4287531534831
1979-04-11 18:00:00,NA,NA,NA,4.05077918902235,292076.286164063,NA,NA,NA,258846.10557632,NA,NA,3.6576,1979,101,8.20018612843961,6.47625885009768
1979-04-12 18:00:00,NA,NA,NA,5.43176391062593,292076.286164063,NA,NA,NA,258846.10557632,NA,NA,3.6576,1979,102,6.16238426746033,4.90916976928713
1979-04-13 18:00:00,NA,NA,NA,6.23448804406744,292076.286164063,NA,NA,NA,258846.10557632,NA,NA,3.6576,1979,103,5.66802227401282,3.46250432332359
1979-04-14 18:00:00,NA,NA,NA,5.68813465117825,292076.286164063,NA,NA,NA,258846.10557632,NA,NA,3.6576,1979,104,4.63800858526581,5.54959640502932
1979-04-15 18:00:00,NA,NA,NA,6.54938541899744,292076.286164063,NA,NA,NA,258846.10557632,NA,NA,3.6576,1979,105,2.53839385141587,5.73584136962893
1979-04-16 18:00:00,NA,NA,NA,7.44454039492594,292076.286164063,NA,NA,NA,258846.10557632,NA,NA,3.6576,1979,106,3.76830672887519,8.1704180399577
1979-04-17 18:00:00,1.97650565988439,8.6085889164222,7.4461357719823,8.02736234420225,292076.286164063,256917.595299597,35158.6908644664,43541.5071306844,258846.10557632,1.92092666386592,1.92092666386592,3.6576,1979,107,6.39062251907511,10.2245880126953
1979-04-18 18:00:00,1.90591274322147,9.54409567940606,9.54409567940606,9.54409567940606,292076.286164063,253739.656211159,38336.6299529037,46494.1292664305,258846.10557632,NA,NA,3.6576,1979,108,6.45770037803697,11.667507425944
1979-04-19 18:00:00,1.83531982655854,10.5689477005049,10.5689477005049,10.5689477005049,292076.286164063,250353.282914356,41723.0032497069,49446.7514021765,258846.10557632,NA,NA,3.6576,1979,109,4.95703289987337,11.1245895385742
1979-04-20 18:00:00,1.76472690989562,11.314925171815,11.314925171815,11.314925171815,292076.286164063,246625.98859862,45450.2975654435,56534.8635026436,258846.10557632,NA,NA,3.6576,1979,110,3.45089763979283,9.23042195638023
1979-04-21 18:00:00,1.6941339932327,12.4372507691871,11.1991457665521,11.8181982678696,292076.286164063,242369.989290582,49706.2968734809,64043.7868557076,258846.10557632,2.08200291438218,2.22000745492865,3.6576,1979,111,2.86627519986929,9.88667449951174
1979-04-22 18:00:00,2.13766404410865,12.4256416109759,11.2640120645413,11.9900305310629,292076.286164063,263391.697533106,28684.5886309576,36887.8813857746,258846.10557632,2.21172684826695,2.65337999670862,3.6576,1979,112,3.72784230675838,14.1520858764649
1979-04-23 18:00:00,1.60098799498616,13.176665785258,11.6266733428589,12.4016695640584,292076.286164063,235943.12713641,56133.1590276531,73951.6670587262,258846.10557632,0.675143995449605,1.62417364465542,3.6576,1979,113,4.6828016859136,16.2841710408529
