"datetime","thermocline_depth","temperature_epi","temperature_hypo","temperature_total","volume_total","volume_epi","volume_hypo","td_area","area_surface","upper_meta","lower_meta","max.d","year","day_of_year","wind","airtemp"
1979-04-01 18:00:00,NA,NA,NA,3.05935135185777,803537.462387505,NA,NA,NA,354235.643387954,NA,NA,6.4008,1979,91,5.29927149493363,1.01750208536786
1979-04-02 18:00:00,NA,NA,NA,3.67477080700371,803537.462387505,NA,NA,NA,354235.643387954,NA,NA,6.4008,1979,92,3.07855443380364,-1.33833160400388
1979-04-03 18:00:00,NA,NA,NA,3.86193855648096,803537.462387505,NA,NA,NA,354235.643387954,NA,NA,6.4008,1979,93,3.2803481391927,-0.450415039062477
1979-04-04 18:00:00,NA,NA,NA,4.08199494980747,803537.462387505,NA,NA,NA,354235.643387954,NA,NA,6.4008,1979,94,7.81525251909341,-2.27624994913735
1979-04-05 18:00:00,NA,NA,NA,4.19222812236363,803537.462387505,NA,NA,NA,354235.643387954,NA,NA,6.4008,1979,95,6.17727162089285,-8.61041234334308
1979-04-06 18:00:00,NA,NA,NA,4.45433947317259,803537.462387505,NA,NA,NA,354235.643387954,NA,NA,6.4008,1979,96,5.70756449595608,-1.4024948120117
1979-04-07 18:00:00,NA,NA,NA,3.58425608766408,803537.462387505,NA,NA,NA,354235.643387954,NA,NA,6.4008,1979,97,4.28230876964686,1.34041875203453
1979-04-08 18:00:00,NA,NA,NA,3.54901379154935,803537.462387505,NA,NA,NA,354235.643387954,NA,NA,6.4008,1979,98,3.65319380212332,-0.0504147847493262
1979-04-09 18:00:00,NA,NA,NA,3.86536114392757,803537.462387505,NA,NA,NA,354235.643387954,NA,NA,6.4008,1979,99,3.85651117890421,1.68250300089521
1979-04-10 18:00:00,NA,NA,NA,4.42598353083753,803537.462387505,NA,NA,NA,354235.643387954,NA,NA,6.4008,1979,100,7.11038830875426,2.1379219055176
1979-04-11 18:00:00,NA,NA,NA,4.56292799615909,803537.462387505,NA,NA,NA,354235.643387954,NA,NA,6.4008,1979,101,7.81380694852956,5.97875747680666
1979-04-12 18:00:00,NA,NA,NA,5.24915738759432,803537.462387505,NA,NA,NA,354235.643387954,NA,NA,6.4008,1979,102,5.88269501276644,4.0445864359538
1979-04-13 18:00:00,NA,NA,NA,5.84980897990521,803537.462387505,NA,NA,NA,354235.643387954,NA,NA,6.4008,1979,103,5.3417235414129,3.4783391316732
1979-04-14 18:00:00,NA,NA,NA,5.70806873513533,803537.462387505,NA,NA,NA,354235.643387954,NA,NA,6.4008,1979,104,4.00610540990402,5.57083918253583
1979-04-15 18:00:00,NA,NA,NA,6.11077440827384,803537.462387505,NA,NA,NA,354235.643387954,NA,NA,6.4008,1979,105,2.1598329608891,5.93417638142906
1979-04-16 18:00:00,2.16642673052148,7.55905121507148,5.95117466044909,6.56958871991924,803537.462387505,457967.986054895,345569.47633261,147002.808054588,354235.643387954,2.82496962956747,2.82496962956747,6.4008,1979,106,3.77621030968835,8.35541814168297
1979-04-17 18:00:00,1.68546968881611,8.88002911535903,6.16474809957659,7.0002191813558,803537.462387505,383335.483884369,420201.978503136,164738.233201158,354235.643387954,0.635779958327663,1.29580393334461,6.4008,1979,107,6.1617110371021,10.1750020345052
1979-04-18 18:00:00,2.3324270343828,9.55334068025545,6.24994182907381,7.52047984875906,803537.462387505,481977.18616049,321560.276227016,142264.133596938,354235.643387954,2.04617229735218,2.66656797232777,6.4008,1979,108,6.03611548465228,10.9658396402995
1979-04-19 18:00:00,2.05910138882554,10.3136186204533,6.53663776764289,7.98932271103151,803537.462387505,442012.565988997,361524.896398509,150439.311497572,354235.643387954,1.96686045823845,2.84247802362771,6.4008,1979,109,4.50296882322656,10.5216753641765
1979-04-20 18:00:00,2.4057793626527,10.8046463213142,6.71824630129047,8.28993861668421,803537.462387505,492335.794315572,311201.668071933,140170.204873336,354235.643387954,1.53580303618954,2.89622991345298,6.4008,1979,110,3.25362038454432,8.87625401814781
1979-04-21 18:00:00,1.36837434571,12.7805763302512,7.50638136856254,8.72350328279839,803537.462387505,328652.380270515,474885.08211699,181078.420179043,354235.643387954,1.54598839802384,2.99912417982408,6.4008,1979,111,2.96661201450828,9.1183423360189
1979-04-22 18:00:00,2.22519198897095,11.4679286656198,6.89943059668306,8.6565452385818,803537.462387505,466557.354008735,336980.108378771,145325.28444328,354235.643387954,0.785210828161427,3.0526784770186,6.4008,1979,112,3.60114375430804,13.3920888264974
1979-04-23 18:00:00,2.04249359220263,12.1352071040327,6.97114383913808,8.95732201794369,803537.462387505,439509.473642363,364027.988745143,150996.502472114,354235.643387954,0.785685528088,3.09396855435849,6.4008,1979,113,4.47578660874363,15.3370885213216
1979-04-24 18:00:00,1.39752174117838,15.5968935742828,7.92288399589218,9.6938092832131,803537.462387505,333905.953218409,469631.509169096,179404.762861664,354235.643387954,0,3.14112331999899,6.4008,1979,114,4.49882807084817,12.9933448791504
1979-04-25 18:00:00,1.74914049992829,14.7522549869478,7.59116856536433,9.7945797720054,803537.462387505,393731.554680798,409805.907706707,161818.649453018,354235.643387954,0,3.17871249427721,6.4008,1979,115,4.28261379845952,6.93000564575198
1979-04-26 18:00:00,2.06745000806194,13.672225192448,7.29666244780762,9.748801964977,803537.462387505,443267.357311982,360270.105075524,150159.21562489,354235.643387954,0.79841163915072,3.20288449193342,6.4008,1979,116,5.84481230878427,6.4162536621094
1979-04-27 18:00:00,2.58915843128863,12.1865449801535,7.11223048482225,9.45422179035973,803537.462387505,517558.237778207,285979.224609299,134910.699875884,354235.643387954,1.35789191536709,3.29569943476532,6.4008,1979,117,2.9855813356338,5.08708852132164
1979-04-28 18:00:00,2.49129453158235,11.8495528161179,7.63459000221403,9.25572954602322,803537.462387505,504217.866680084,299319.595707421,137720.395720378,354235.643387954,1.9850528458079,3.47174743316922,6.4008,1979,118,2.58703368188048,6.68709081014
1979-04-29 19:00:00,2.41074609889835,11.7001379150888,7.69874700254366,9.23774350736871,803537.462387505,493031.630657406,310505.8317301,140028.423529341,354235.643387954,2.06721184706175,3.51991968187764,6.4008,1979,119,3.47962081445661,5.51667302449547
1979-04-30 19:00:00,2.60322001676074,11.2934484195547,7.38197066781131,9.18726809169287,803537.462387505,519452.457703981,284085.004683524,134506.988411426,354235.643387954,2.20689660788618,3.56012834712072,6.4008,1979,120,4.3197814527237,8.31374893188479
1979-05-01 19:00:00,2.78911832181767,11.1127628628488,7.49346696738988,9.16391122683247,803537.462387505,543955.543907202,259581.918480303,128932.505174054,354235.643387954,2.58081064996603,3.60073770065769,6.4008,1979,121,4.19002105461803,8.79959259033205
